desc_id,text_match_desc_ids,text_match_strings
mhh.f.illbk.27,vda.j.illbk.11,for every thing that lives is holy
mhh.f.illbk.27,mhh.h.illbk.27,"he promulgates his ten commands, <br>glancing his beamy eyelids over the <br>deep in dark dismay, <br>19. Where the son of fire in his eastern <br>cloud, while the morning plumes her gol- <br>-den breast. <br>20. Spurning the clouds written with <br>curses. stamps the stony law to dust, <br>loosing the eternal horses from the dens <br>of night, crying Empire is no more! <br>and now the lion & wolf shall <br>cease.<br>Chorus<br>Let the Priests of the Raven of dawn, <br>no longer in deadly black, with hoarse note <br>curse the sons of joy. Nor his accepted <br>brethren whom. tyrant, he calls free"
mhh.f.illbk.27,mhh.h.illbk.27,"lay the <br>bound or build the roof. Nor pale religious <br>letchery call that virginity. that wishes <br>but acts not! <br>For every thing that lives is Holy"
mhh.f.illbk.27,mhh.b.illbk.27,"he promulgates his ten commands, <br>glancing his beamy eyelids over the <br>deep in dark dismay, <br>19. Where the son of fire in his eastern <br>cloud, while the morning plumes her gol- <br>-den breast. <br>20. Spurning the clouds written with <br>curses. stamps the stony law to dust, <br>loosing the eternal horses from the dens <br>of night. crying Empire is no more! <br>and now the lion & wolf shall <br>cease.<br>Chorus<br>Let the Priests of the Raven of dawn, <br>no longer in deadly black, with hoarse note <br>curse the sons of joy. Nor his accepted <br>brethren whom. tyrant, he calls free: lay the <br>bound or build the roof. Nor pale religious <br>letchery call that virginity. that wishes <br>but acts not! <br>For every thing that lives is Holy"
mhh.f.illbk.27,mhh.g.illbk.27,"he promulgates his ten commands, <br>glancing his beamy eyelids over the <br>deep in dark dismay, <br>19. Where the son of fire in his eastern <br>cloud, while the morning plumes her gol- <br>-den breast. <br>20. Spurning the clouds written with <br>curses. stamps the stony law to dust, <br>loosing the eternal horses from the dens <br>of night, crying Empire is no more! <br>and now the lion & wolf shall <br>cease.<br>Chorus<br>Let the Priests of the Raven of dawn, <br>no longer in deadly black, with hoarse note <br>curse the sons of joy. Nor his accepted <br>brethren whom. tyrant, he calls free: lay the <br>bound or build the roof. Nor pale religious <br>letchery call that virginity. that wishes <br>but acts not! <br>For every thing that lives is Holy"
mhh.f.illbk.27,mhh.i.illbk.27,"he promulgates his ten commands, <br>glancing his beamy eyelids over the <br>deep in dark dismay, <br>19. Where the son of fire in his eastern <br>cloud, while the morning plumes her gol- <br>-den breast. <br>20. Spurning the clouds written with <br>curses. stamps the stony law to dust, <br>loosing the eternal horses from the dens <br>of night, crying Empire is no more! <br>and now the lion & wolf shall <br>cease.<br>Chorus<br>Let the Priests of the Raven of dawn, <br>no longer in deadly black, with hoarse note <br>curse the sons of joy. Nor his accepted <br>brethren whom. tyrant, he calls free: lay the <br>bound or build the roof. Nor pale religious <br>letchery call that virginity. that wishes <br>but acts not! <br>For every thing that lives is Holy"
mhh.f.illbk.27,mhh.d.illbk.27,"he promulgates his ten commands, <br>glancing his beamy eyelids over the <br>deep in dark dismay, <br>19. Where the son of fire in his eastern <br>cloud, while the morning plumes her gol- <br>-den breast. <br>20. Spurning the clouds written with <br>curses. stamps the stony law to dust, <br>loosing the eternal horses from the dens <br>of night, crying Empire is no more! <br>and now the lion & wolf shall <br>cease.<br>Chorus<br>Let the Priests of the Raven of dawn, <br>no longer in deadly black, with hoarse note <br>curse the sons of joy. Nor his accepted <br>brethren whom. tyrant, he calls free: lay the <br>bound or build the roof. Nor pale religious <br>letchery call that virginity. that wishes <br>but acts not! <br>For every thing that lives is Holy"
mhh.f.illbk.27,mhh.m.illbk.03,"he promulgates his ten commands, <br>glancing his beamy eyelids over the <br>deep in dark dismay, <br>19. Where the son of fire in his eastern <br>cloud, while the morning plumes her gol- <br>-den breast. <br>20. Spurning the clouds written with <br>curses. stamps the stony law to dust, <br>loosing the eternal horses from the dens <br>of night, crying Empire is no more! <br>and now the lion & wolf shall <br>cease"
mhh.f.illbk.27,mhh.e.illbk.27,"he promulgates his ten commands, <br>glancing his beamy eyelids over the <br>deep in dark dismay, <br>19. Where the son of fire in his eastern <br>cloud, while the morning plumes her gol- <br>-den breast. <br>20. Spurning the clouds written with <br>curses. stamps the stony law to dust, <br>loosing the eternal horses from the dens <br>of night. crying Empire is no more! <br>and now the lion & wolf shall <br>cease.<br>Chorus<br>Let the Priests of the Raven of dawn, <br>no longer in deadly black, with hoarse note <br>curse the sons of joy. Nor his accepted <br>brethren whom. tyrant, he calls free: lay the <br>bound or build the roof. Nor pale religious <br>letchery call that virginity. that wishes <br>but acts not! <br>For every thing that lives is Holy"
s-inn.l.illbk.20,songsie.e.illbk.25,"The Little Boy lost<br>Father. father. where are you going<br>O do not walk so fast,<br>Speak father. speak to your little boy<br>Or else I shall be lost,<br>The night was dark no father was there<br>The child was wet with dew,<br>The mire was deep, & the child did weep<br>And away the vapour flew"
s-inn.l.illbk.20,songsie.t.illbk.13,"The Little Boy lost<br>Father, father. where are you going<br>O do not walk so fast,<br>Speak father, speak to your little boy<br>Or else I shall be lost,<br>The night was dark no father was there<br>The child was wet with dew.<br>The mire was deep, & the child did weep<br>And away the vapour flew"
s-inn.l.illbk.20,s-inn.b.illbk.22,"The Little Boy lost<br>Father, father, where are you going<br>O do not walk so fast.<br>Speak father. speak to your little boy<br>Or else I shall be lost,<br>The night was dark no father was there<br>The child was wet with dew.<br>The mire was deep, & the child did weep<br>And away the vapour flew"
s-inn.l.illbk.20,songsie.b.illbk.27,"The Little Boy lost<br>Father, father"
s-inn.l.illbk.20,songsie.b.illbk.27,"where are you going<br>O do not walk so fast,<br>Speak father, speak to your little boy<br>Or else I shall be lost,<br>The night was dark no father was there<br>The child was wet with dew.<br>The mire was deep, & the child did weep<br>And away the vapour flew"
s-inn.l.illbk.20,songsie.v.illbk.26,"The Little Boy lost<br>Father. father. where are you going<br>O do not walk so fast,<br>Speak father, speak to your little boy<br>Or else I shall be lost,<br>The night was dark no father was there<br>The child was wet with dew.<br>The mire was deep, & the child did weep<br>And away the vapour flew"
s-inn.l.illbk.20,songsie.z.illbk.13,"The Little Boy lost<br>Father. father, where are you going<br>O do not walk so fast.<br>Speak father, speak to your little boy<br>Or else I shall be lost,<br>The night was dark no father was there<br>The child was wet with dew.<br>The mire was deep, & the child did weep<br>And away the vapour flew"
s-inn.l.illbk.20,songsie.y.illbk.13,"The Little Boy lost<br>Father, father. where are you going<br>O do not walk so fast.<br>Speak father, speak to your little boy<br>Or else I shall be lost,<br>The night was dark no father was there<br>The child was wet with dew.<br>The mire was deep, & the child did weep<br>And away the vapour flew"
s-inn.l.illbk.20,songsie.l.illbk.21,"The Little Boy lost<br>Father. father. where are you going<br>O do not walk so fast,<br>Speak father, speak to your little boy<br>Or else I shall be lost,<br>The night was dark no father was there<br>The child was wet with dew,<br>The mire was deep, & the child did weep<br>And away the vapour flew"
s-inn.l.illbk.20,songsie.c.illbk.27,"The Little Boy lost<br>Father, father. where are you going<br>O do not walk so fast.<br>Speak father. speak to your little boy<br>Or else I shall be lost,<br>The night was dark no father was there<br>The child was wet with dew.<br>The mire was deep. & the child did weep<br>And away the vapour flew"
s-inn.l.illbk.20,songsie.a.illbk.10,"The Little Boy lost<br>Father. father"
s-inn.l.illbk.20,songsie.a.illbk.10,"where are you going<br>O do not walk so fast.<br>Speak father, speak to your little boy<br>Or else I shall be lost,<br>The night was dark no father was there<br>The child was wet with dew.<br>The mire was deep, & the child did weep<br>And away the vapour flew"
s-inn.l.illbk.20,songsie.r.illbk.13,"The Little Boy lost<br>Father. father. where are you going<br>O do not walk so fast.<br>Speak father, speak to your little boy<br>Or else I shall be lost,<br>The night was dark no father was there<br>The child was wet with dew.<br>The mire was deep, & the child did weep<br>And away the vapour flew"
s-inn.l.illbk.20,s-inn.u.illbk.14,"The Little Boy lost<br>Father, father, where are you going<br>O do not walk so fast.<br>Speak father. speak to your little boy<br>Or else I shall be lost,<br>The night was dark no father was there<br>The child was wet with dew.<br>The mire was deep, & the child did weep<br>And away the vapour flew"
s-inn.l.illbk.20,s-inn.g.illbk.20,"The Little Boy lost<br>Father, father, where are you going<br>O do not walk so fast.<br>Speak father. speak to your little boy<br>Or else I shall be lost,<br>The night was dark no father was there<br>The child was wet with dew.<br>The mire was deep, & the child did weep<br>And away the vapour flew"
s-inn.l.illbk.20,songsie.aa.illbk.13,"The Little Boy lost<br>Father. father. where are you going<br>O do not walk so fast.<br>Speak father"
s-inn.l.illbk.20,songsie.aa.illbk.13,"speak to your little boy<br>Or else I shall be lost,<br>The night was dark no father was ther"
s-inn.l.illbk.20,songsie.aa.illbk.13,"The child was wet with dew.<br>The mire was deep, & the child did weep<br>And away the vapour flew"
s-inn.l.illbk.20,songsie.f.illbk.16,"The Little Boy lost<br>Father, father. where are you going<br>O do not walk so fast,<br>Speak father. speak to your little boy<br>Or else I shall be lost,<br>The night was dark no father was there<br>The child was wet with dew.<br>The mire was deep, & the child did weep<br>And away the vapour flew"
urizen.d.illbk.10,urizen.b.illbk.12,"7. From the caverns of his jointed Spine,<br>Down sunk with fright a red<br>Round globe hot burning deep<br>Deep down into the Abyss;<br>Panting"
urizen.d.illbk.10,urizen.b.illbk.12,"Conglobing, Trembling<br>Shooting out ten thousand branches<br>Around his solid bones.<br>And a second Age passed over,<br>And a state of dismal woe.<br>8. In harrowing fear rolling round;<br>His nervous brain shot branches<br>Round the branches of his heart<br>On high into two little orbs<br>And fixed in two little caves<br>Hiding carefully from the wind.<br>His Eyes beheld the deep.<br>And a third Age passed over;<br>And a state of dismal woe.<br>9. The pangs of hope began.<br>In heavy pain striving. struggling.<br>Two Ears in close volutions.<br>From beneath his orbs of vision<br>Shot spiring out. and petrified<br>As they grew. And a fourth Age passed<br>And a state of dismal woe.<br>10. In ghastly torment sick;<br>Hanging upon the wind"
urizen.d.illbk.10,urizen.f.illbk.12,"7. From the caverns of his jointed Spine,<br>Down sunk with fright a red<br>Round globe hot burning deep<br>Deep down into the Abyss;<br>Panting"
urizen.d.illbk.10,urizen.f.illbk.12,"Conglobing, Trembling<br>Shooting out ten thousand branches<br>Around his solid bones.<br>And a second Age passed over,<br>And a state of dismal woe.<br>8. In harrowing fear rolling round;<br>His nervous brain shot branches<br>Round the branches of his heart<br>On high into two little orbs<br>And fixed in two little caves<br>Hiding carefully from the wind.<br>His Eyes beheld the deep.<br>And a third Age passed over;<br>And a state of dismal woe.<br>9. The pangs of hope began.<br>In heavy pain striving. struggling.<br>Two Ears in close volutions.<br>From beneath his orbs of vision<br>Shot spiring out. and petrified<br>As they grew. And a fourth Age passed<br>And a state of dismal woe,<br>10. In ghastly torment sick;<br>Hanging upon the wind"
urizen.d.illbk.10,urizen.a.illbk.14,"7. From the caverns of his jointed Spine,<br>Down sunk with fright a red<br>Round globe hot burning deep<br>Deep down into the Abyss;<br>Panting"
urizen.d.illbk.10,urizen.a.illbk.14,"Conglobing, Trembling<br>Shooting out ten thousand branches<br>Around his solid bones.<br>And a second Age passed over,<br>And a state of dismal woe.<br>8. In harrowing fear rolling round;<br>His nervous brain shot branches<br>Round the branches of his heart"
urizen.d.illbk.10,urizen.a.illbk.14,"On high into two little orbs<br>And fixed in two little caves<br>Hiding carefully from the wind,<br>His Eyes beheld the deep.<br>And"
urizen.d.illbk.10,urizen.a.illbk.14,"a third Age passed over;<br>And a state of dismal woe.<br>9. The pangs of hope began,<br>In heavy pain striving. struggling.<br>Two Ears in close volutions.<br>From beneath his orbs of vision<br>Shot spiring out. and petrified<br>As they grew. And a fourth Age passed<br>And a state of dismal woe.<br>10. In ghastly torment sick;<br>Hanging upon the wind"
urizen.d.illbk.10,urizen.d.illbk.12,"Age passed over,<br>And a state of dismal woe"
urizen.d.illbk.10,urizen.d.illbk.12,"Age passed over;<br>And a state of dismal woe"
urizen.d.illbk.10,urizen.f.illbk.13,"Age passed over.<br>And a state of dismal woe"
urizen.d.illbk.10,urizen.f.illbk.13,"Age passed over;<br>And a state of dismal woe"
urizen.d.illbk.10,urizen.f.illbk.13,"Age passed over;<br>And a state of dismal woe"
urizen.d.illbk.10,urizen.c.illbk.10,"7. From the caverns of his jointed Spine,<br>Down sunk with fright a red<br>Round globe hot burning deep<br>Deep down into the Abyss;<br>Panting"
urizen.d.illbk.10,urizen.c.illbk.10,"Conglobing, Trembling<br>Shooting out ten thousand branches<br>Around his solid bones.<br>And a second Age passed over,<br>And a state of dismal woe.<br>8. In harrowing fear rolling round"
urizen.d.illbk.10,urizen.c.illbk.10,"His nervous brain shot branches<br>Round the branches of his heart<br>On high into two little orbs<br>And fixed in two little caves<br>Hiding carefully from the wind,<br>His Eyes beheld the deep.<br>And a third Age passed over;<br>And a state of dismal woe.<br>9. The pangs of hope began,<br>In heavy pain striving. struggling.<br>Two Ears in close volutions.<br>From beneath his orbs of vision<br>Shot spiring out, and petrified<br>As they grew, And a fourth Age passed<br>And a state of dismal woe,<br>10. In ghastly torment sick;<br>Hanging upon the wind"
urizen.d.illbk.10,urizen.c.illbk.11,"Age passed over;<br>And a state of dismal woe"
urizen.d.illbk.10,urizen.c.illbk.11,"Age passed over;<br>And a state of dismal woe"
urizen.d.illbk.10,urizen.g.illbk.15,"Age passed over;<br>And a state of dismal woe"
urizen.d.illbk.10,urizen.g.illbk.15,"Age passed over;<br>And a state of dismal woe"
urizen.d.illbk.10,milton.c.illbk.03,Down sunk with fright a red round Globe hot burning
urizen.d.illbk.10,milton.c.illbk.03,From beneath his Orbs of Vision
urizen.d.illbk.10,urizen.b.illbk.14,"Age passed over;<br>And a state of dismal woe"
urizen.d.illbk.10,milton.d.illbk.03,Down sunk with fright a red round Globe hot burning
urizen.d.illbk.10,milton.d.illbk.03,From beneath his Orbs of Vision
urizen.d.illbk.10,urizen.a.illbk.16,"Age passed over;<br>And a state of dismal woe"
urizen.d.illbk.10,urizen.a.illbk.16,"Age passed over;<br>And a state of dismal woe"
mhh.b.illbk.26,mhh.i.illbk.26,"hurl'd the new born wonder thro' the starry <br>night. <br>11. The fire, the fire, is falling! <br>12. Look up! look up! O citizen of London <br>enlarge thy countenance; O Jew, leave coun"
mhh.b.illbk.26,mhh.i.illbk.26,"ting gold! return to thy oil and wine; O <br>African! black African! (go"
mhh.b.illbk.26,mhh.i.illbk.26,"winged thought <br>widen his forehead"
mhh.b.illbk.26,mhh.i.illbk.26,"shot <br>like the sinking sun into the western sea. <br>14. Wak'd from his eternal sleep, the hoary <br>element roaring fled away; <br>15. Down rushd beating his wings in vain <br>the jealous king; his grey brow'd councel- <br>-lors, thunderous warriors, curl'd veterans, <br>among helms"
mhh.b.illbk.26,mhh.i.illbk.26,"and chariots <br>horses. elephants"
mhh.b.illbk.26,mhh.i.illbk.26,"castles, slings <br>and rocks, <br>16. Falling, rushing, ruining! buried in <br>the ruins, on Urthona's dens. <br>17. All night beneath the ruins, then <br>their sullen flames faded emerge round <br>the gloomy king, <br>18. With thunder and fire: leading his <br>starry hosts thro' the waste wilderness"
mhh.b.illbk.26,mhh.e.illbk.26,"hurl'd the new born wonder thro' the starry <br>night. <br>11. The fire, the fire, is falling! <br>12. Look up! look up! O citizen of London <br>enlarge thy countenance; O Jew, leave coun"
mhh.b.illbk.26,mhh.e.illbk.26,"ting gold! return to thy oil and wine; O <br>African! black African! (go"
mhh.b.illbk.26,mhh.e.illbk.26,"winged thought <br>widen his forehead"
mhh.b.illbk.26,mhh.e.illbk.26,"shot <br>like the sinking sun into the western sea. <br>14. Wak'd from his eternal sleep, the hoary <br>element roaring fled away; <br>15. Down rushd beating his wings in vain <br>the jealous king; his grey brow'd councel"
mhh.b.illbk.26,mhh.e.illbk.26,"lors, thunderous warriors, curl'd veterans. <br>among helms"
mhh.b.illbk.26,mhh.e.illbk.26,"and chariots <br>horses, elephants"
mhh.b.illbk.26,mhh.e.illbk.26,"castles, slings <br>and rocks, <br>16. Falling, rushing, ruining! buried in <br>the ruins, on Urthona's dens. <br>17. All night beneath the ruins, then <br>their sullen flames faded emerge round <br>the gloomy king, <br>18. With thunder and fire: leading his <br>starry hosts thro' the waste wilderness"
mhh.b.illbk.26,mhh.f.illbk.26,"hurl'd the new born wonder thro' the starry <br>night. <br>11. The fire, the fire, is falling! <br>12. Look up! look up! O citizen of London <br>enlarge thy countenance; O Jew, leave coun"
mhh.b.illbk.26,mhh.f.illbk.26,"ting gold! return to thy oil and wine; O <br>African! black African! (go"
mhh.b.illbk.26,mhh.f.illbk.26,"winged thought <br>widen his forehead"
mhh.b.illbk.26,mhh.f.illbk.26,"shot <br>like the sinking sun into the western sea. <br>14. Wak'd from his eternal sleep, the hoary <br>element roaring fled away; <br>15. Down rushd beating his wings in vain <br>the jealous king; his grey brow'd councel- <br>-lors, thunderous warriors, curl'd veterans, <br>among helms"
mhh.b.illbk.26,mhh.f.illbk.26,"and chariots <br>horses, elephants"
mhh.b.illbk.26,mhh.f.illbk.26,"castles, slings <br>and rocks, <br>16. Falling, rushing, ruining! buried in <br>the ruins, on Urthona's dens. <br>17. All night beneath the ruins, then <br>their sullen flames faded emerge round <br>the gloomy king, <br>18. With thunder and fire: leading his <br>starry hosts thro' the waste wilderness"
mhh.b.illbk.26,mhh.l.illbk.02,"hurl'd the new born wonder thro' the starry <br>night. <br>11. The fire, the fire, is falling! <br>12. Look up! look up! O citizen of London <br>enlarge thy countenance; O Jew, leave coun"
mhh.b.illbk.26,mhh.l.illbk.02,"ting gold! return to thy oil and wine; O <br>African! black African! (go"
mhh.b.illbk.26,mhh.l.illbk.02,"winged thought <br>widen his forehead"
mhh.b.illbk.26,mhh.l.illbk.02,"shot <br>like the sinking sun into the western sea. <br>14. Wak'd from his eternal sleep, the hoary <br>element roaring fled away; <br>15. Down rushd beating his wings in vain <br>the jealous king; his grey brow'd councel- <br>-lors, thunderous warriors, curl'd veterans, <br>among helms"
mhh.b.illbk.26,mhh.l.illbk.02,"and chariots <br>horses, elephants"
mhh.b.illbk.26,mhh.l.illbk.02,"castles, slings <br>and rocks, <br>16. Falling, rushing, ruining! buried in <br>the ruins, on Urthona's dens. <br>17. All night beneath the ruins, then <br>their sullen flames faded emerge round <br>the gloomy king, <br>18. With thunder and fire: leading his <br>starry"
mhh.b.illbk.26,mhh.l.illbk.02,hosts thro' the waste wilderness
mhh.b.illbk.26,mhh.g.illbk.26,"hurl'd the new born wonder thro' the starry <br>night. <br>11. The fire, the fire, is falling! <br>12. Look up! look up! O citizen of London <br>enlarge thy countenance; O Jew, leave coun"
mhh.b.illbk.26,mhh.g.illbk.26,"ting gold! return to thy oil and wine; O <br>African! black African! (go"
mhh.b.illbk.26,mhh.g.illbk.26,"winged thought <br>widen his forehead"
mhh.b.illbk.26,mhh.g.illbk.26,"shot <br>like the sinking sun into the western sea. <br>14. Wak'd from his eternal sleep, the hoary <br>element roaring fled away; <br>15. Down rushd beating his wings in vain <br>the jealous king; his grey brow'd councel- <br>-lors, thunderous warriors, curl'd veterans"
mhh.b.illbk.26,mhh.g.illbk.26,"and chariots <br>horses, elephants"
mhh.b.illbk.26,mhh.g.illbk.26,"castles, slings <br>and rocks, <br>16. Falling, rushing, ruining! buried in <br>the ruins, on Urthona's dens. <br>17. All night beneath the ruins, then <br>their sullen flames faded emerge round <br>the gloomy king, <br>18. With thunder and fire: leading his <br>starry hosts thro' the waste wilderness"
mhh.b.illbk.26,mhh.d.illbk.26,"hurl'd the new born wonder thro' the starry <br>night. <br>11. The fire, the fire, is falling! <br>12. Look up! look up! O citizen of London <br>enlarge thy countenance; O Jew, leave coun"
mhh.b.illbk.26,mhh.d.illbk.26,"ting gold! return to thy oil and wine; O <br>African! black African! (go"
mhh.b.illbk.26,mhh.d.illbk.26,"winged thought <br>widen his forehead"
mhh.b.illbk.26,mhh.d.illbk.26,"shot <br>like the sinking sun into the western sea. <br>14. Wak'd from his eternal sleep, the hoary <br>element roaring fled away; <br>15. Down rushd beating his wings in vain <br>the jealous king; his grey brow'd councel- <br>-lors, thunderous warriors, curl'd veterans, <br>among helms"
mhh.b.illbk.26,mhh.d.illbk.26,"and chariots <br>horses, elephants"
mhh.b.illbk.26,mhh.d.illbk.26,"castles, slings <br>and rocks, <br>16. Falling, rushing, ruining! buried in <br>the ruins, on Urthona's dens. <br>17. All night beneath the ruins, then <br>their sullen flames faded emerge round <br>the gloomy king, <br>18. With thunder and fire: leading his <br>starry hosts thro' the waste wilderness"
mhh.b.illbk.26,mhh.h.illbk.26,"hurl'd the new born wonder thro' the starry <br>night. <br>11. The fire, the fire, is falling! <br>12. Look up! look up! O citizen of London <br>enlarge thy countenance; O Jew, leave coun <br>-ting gold! return to thy oil and wine"
mhh.b.illbk.26,mhh.h.illbk.26,"O <br>African! black African! (go"
mhh.b.illbk.26,mhh.h.illbk.26,"winged thought <br>widen his forehead"
mhh.b.illbk.26,mhh.h.illbk.26,"shot <br>like the sinking sun into the western sea. <br>14. Wak'd from his eternal sleep, the hoary <br>element roaring fled away; <br>15. Down rushd beating his wings in vain <br>the jealous king; his grey brow'd councel- <br>-lors, thunderous warriors, curl'd veterans. <br>among helms"
mhh.b.illbk.26,mhh.h.illbk.26,"and chariots <br>horses. elephants"
mhh.b.illbk.26,mhh.h.illbk.26,"castles, slings <br>and rocks, <br>16. Falling, rushing, ruining! buried in <br>the ruins, on Urthona's dens. <br>17. All night beneath the ruins, then <br>their sullen flames faded emerge round <br>the gloomy king, <br>18. With thunder and fire: leading his <br>starry hosts thro' the waste wilderness"
mhh.b.illbk.26,mhh.c.illbk.26,"hurl'd the new born wonder thro' the starry <br>night. <br>11. The fire, the fire, is falling! <br>12. Look up! look up! O citizen of London <br>enlarge thy countenance; O Jew, leave coun <br>-ting gold! return to thy oil and wine; O <br>African! black African! (go"
mhh.b.illbk.26,mhh.c.illbk.26,"winged thought <br>widen his forehead"
mhh.b.illbk.26,mhh.c.illbk.26,"shot <br>like the sinking sun into the western sea. <br>14. Wak'd from his eternal sleep, the hoary <br>element roaring fled away; <br>15. Down rushd beating his wings in vain <br>the jealous king; his grey brow'd councel- <br>-lors, thunderous warriors, curl'd veterans. <br>among helms"
mhh.b.illbk.26,mhh.c.illbk.26,"and chariots <br>horses, elephants"
mhh.b.illbk.26,mhh.c.illbk.26,"castles, slings <br>and rocks, <br>16. Falling, rushing, ruining! buried in <br>the ruins. on Urthona's dens. <br>17. All night beneath the ruins, then <br>their sullen flames faded emerge round <br>the gloomy king, <br>18. With thunder and fire: leading his <br>starry hosts thro' the waste wilderness"
mhh.b.illbk.26,mhh.m.illbk.02,"hurl'd the new born wonder thro' the starry <br>night. <br>11. The fire, the fire, is falling! <br>12. Look up! look up! O citizen of London <br>enlarge thy countenance; O Jew, leave coun"
mhh.b.illbk.26,mhh.m.illbk.02,"ting gold! return to thy oil and wine; O <br>African! black African! (go"
mhh.b.illbk.26,mhh.m.illbk.02,"winged thought <br>widen his forehead"
mhh.b.illbk.26,mhh.m.illbk.02,"shot <br>like the sinking sun into the western sea. <br>14. Wak'd from his eternal sleep, the hoary <br>element roaring fled away; <br>15. Down rushd beating his wings in vain <br>the jealous king; his grey brow'd councel- <br>-lors, thunderous warriors, curl'd veterans, <br>among helms"
mhh.b.illbk.26,mhh.m.illbk.02,"and chariots <br>horses, elephants"
mhh.b.illbk.26,mhh.m.illbk.02,"castles, slings <br>and rocks, <br>16. Falling, rushing, ruining! buried in <br>the ruins, on Urthona's dens. <br>17. All night beneath the ruins, then <br>their sullen flames faded emerge round <br>the gloomy king, <br>18. With thunder and fire: leading his <br>starry hosts thro' the waste wilderness"
songsie.v.illbk.45,songsie.y.illbk.54,"The Voice of the<br>Ancient Bard.<br>Youth of delight come hither.<br>And see the opening morn,<br>Image of truth new-born.<br>Doubt is fled & clouds of reason.<br>Dark disputes & artful teazing.<br>Folly is an endless maze,<br>Tangled roots perplex her ways.<br>How many have fallen there!<br>They stumble all night over bones of the dead:<br>And feel they know not what but care;<br>And wish to lead others when they should be led"
songsie.v.illbk.45,songsie.l.illbk.25,"5<br>The Voice of the<br>Ancient Bard.<br>Youth of delight come hither.<br>And see the opening morn,<br>Image of truth new-born.<br>Doubt is fled & clouds of reason.<br>Dark disputes & artful teazing,<br>Folly is an endless maze,<br>Tangled roots perplex her ways,<br>How many have fallen there!<br>They stumble all night over bones of the dead:<br>And feel they know not what but care;<br>And wish to lead others when they should be led"
songsie.v.illbk.45,s-inn.u.illbk.26,"Youth of delight come hither,<br>And see the opening morn,<br>Image of truth new-born.<br>Doubt is fled & clouds of reason.<br>Dark disputes & artful teazing,<br>Folly is an endless maze,<br>Tangled roots perplex her ways,<br>How many have fallen there!<br>They stumble all night over bones of the dead:<br>And feel they know not what but care;<br>And wish to lead others when they should be led"
songsie.v.illbk.45,songsie.z.illbk.54,"The Voice of the<br>Ancient Bard.<br>Youth of delight come hither.<br>And see the opening morn,<br>Image of truth new born.<br>Doubt is fled & clouds of reason.<br>Dark disputes & artful teazing.<br>Folly is an endless maze,<br>Tangled roots perplex her ways,<br>How many have fallen there!<br>They stumble all night over bones of the dead"
songsie.v.illbk.45,songsie.z.illbk.54,"And feel they know not what but care;<br>And wish to lead others when they should be led"
songsie.v.illbk.45,songsie.b.illbk.10,"The Voice of the<br>Ancient Bard.<br>Youth of delight come hither.<br>And see the"
songsie.v.illbk.45,songsie.b.illbk.10,"pening morn,<br>Image of truth new-born.<br>Doubt is fled & clouds of reason.<br>Dark disputes & artful teazing.<br>Folly is an endless maze.<br>Tangled roots perplex her ways,<br>How many have fallen there!<br>They stumble all night over bones of the dead:<br>And feel they know not what but care;<br>And wish to lead others when they should be led"
songsie.v.illbk.45,songsie.aa.illbk.54,"The Voice of the<br>Ancient Bard.<br>Youth of delight come hither.<br>And see the opening morn,<br>Image of truth new born.<br>Doubt is fled & clouds of reason"
songsie.v.illbk.45,songsie.aa.illbk.54,"Dark disputes & artful teazing.<br>Folly is an endless maze,<br>Tangled roots perplex her ways.<br>How many have fallen there!<br>They stumble all night over bones of the dead"
songsie.v.illbk.45,songsie.aa.illbk.54,"And feel they know not what but care;<br>And wish to lead others when they should be led"
songsie.v.illbk.45,songsie.t.illbk.54,"The Voice of the<br>Ancient Bard.<br>Youth of delight come hither.<br>And see the opening morn,<br>Image of truth new-born.<br>Doubt is fled & clouds of reason.<br>Dark disputes & artful teazing.<br>Folly is an endless maze,<br>Tangled roots perplex her ways,<br>How many have fallen there!<br>They stumble all night over bones of the dead:<br>And feel they know not what but care;<br>And wish to lead others when they should be led"
songsie.v.illbk.45,songsie.e.illbk.12,"The Voice of the<br>Ancient Bard.<br>Youth of delight come hither.<br>And see the opening morn,<br>Image of truth new-born"
songsie.v.illbk.45,songsie.e.illbk.12,"Doubt is fled & clouds of reason.<br>Dark disputes & artful teazing,<br>Folly is an endless maze,<br>Tangled roots perplex her ways,<br>How many have fallen there"
songsie.v.illbk.45,songsie.e.illbk.12,"They stumble all night over bones of the dead:<br>And feel they know not what but care;<br>And wish to lead others when they should be led"
songsie.v.illbk.45,s-inn.g.illbk.31,"The Voice of the<br>Ancient Bard.<br>Youth of delight come hither,<br>And see the opening morn,<br>Image of truth new-born.<br>Doubt is fled & clouds of reason.<br>Dark disputes & artful teazing.<br>Folly is an endless maze,<br>Tangled roots perplex her ways,<br>How many have fallen there!<br>They stumble all night over bones of the dead:<br>And feel they know not what but care;<br>And wish to lead others when they should be led"
songsie.v.illbk.45,songsie.a.illbk.16,"The Voice of the<br>Ancient Bard.<br>Youth of delight come hither,<br>And see the opening morn,<br>Image of truth new born"
songsie.v.illbk.45,songsie.a.illbk.16,"Doubt is fled & clouds of reason.<br>Dark disputes & artful teazing.<br>Folly is an endless maze,<br>Tangled roots perplex her ways,<br>How many have fallen there!<br>They stumble all night over bones of the dead:<br>And feel they know not what but care;<br>And wish to lead others when they should be led"
songsie.v.illbk.45,bb125.1.ms.02,45 The Voice of the Ancient Bard
