primary_desc_id,match_desc_id,fragment
bb466.2.comb.01,bb466.2.comb.04,d June 1. 1802 by W Blake Felpham
bb466.2.comb.01,bb466.2.comb.03,d June 1. 1802 by W Blake Felpham
bb499.1.comeng.16,bb499.2.comeng.09,"by J. Johnson, St. Pauls Church Yard"
bb499.1.comeng.16,bb499.2.comeng.13,"st 1792, by J. Johnson, St. Pauls Church Yard"
bb499.1.comeng.16,bb499.1.comeng.13,"st 1792, by J. Johnson, St. Pauls Church Yard"
bb499.1.comeng.16,bb499.1.comeng.11,"by J. Johnson, St. Pauls Church Yard"
bb499.1.comeng.16,bb499.2.comeng.02,"London, Published Dec.r 1.st 1792, by J. Johnson, St. Pauls Church Yard"
bb499.1.comeng.16,bb499.2.comeng.11,"by J. Johnson, St. Pauls Church Yard"
bb499.1.comeng.16,bb499.2.comeng.03,"by J. Johnson, St. Pauls Church Yard"
bb499.1.comeng.16,bb499.1.comeng.03,"by J. Johnson, St. Pauls Church Yard"
bb499.1.comeng.16,bb499.1.comeng.02,"London, Published Dec.r 1.st 1792, by J. Johnson, St. Pauls Church Yard"
milton.d.illbk.06,jerusalem.e.illbk.75,But now the Starry Heavens are fled
milton.d.illbk.06,jerusalem.e.illbk.29,the Gardens of Kensington<br>On Tyburns
milton.d.illbk.06,jerusalem.e.illbk.70,from the mighty limbs of Albion
milton.d.illbk.06,jerusalem.e.illbk.27,All things Begin & End in Albions Ancient Druid Roc
milton.d.illbk.06,jerusalem.e.illbk.27,But now the Starry Heavens are fled
milton.d.illbk.06,jerusalem.e.illbk.27,from the mighty limbs of Albion
milton.d.illbk.06,jerusalem.e.illbk.83,To Lizard-point & Dover in the south
bb499.1.comeng.07,bb499.2.comeng.05,"n. <br>London, Published Dec.r 2.d 1793, by J. Johnson, St. Paul's Church Yard"
bb499.1.comeng.07,bb499.1.comeng.08,"London, Published Dec.r 2.d 1793, by J. Johnson, St. Paul's Church Yard"
bb499.1.comeng.07,bb499.2.comeng.10,"London, Published Dec.r 2.d 1793, by J. Johnson, St. Paul's Church Yard"
bb499.1.comeng.07,bb499.2.comeng.08,"London, Published Dec.r 2.d 1793, by J. Johnson, St. Paul's Church Yard"
bb499.1.comeng.07,bb499.1.comeng.14,"London. Published Dec.r 2.d 1793, by J. Johnson, St. Paul's Church Yard"
bb499.1.comeng.07,bb499.1.comeng.10,"London, Published Dec.r 2.d 1793, by J. Johnson, St. Paul's Church Yard"
bb499.1.comeng.07,bb499.1.comeng.06,"London, Published Dec.r 2.d 1793, by J. Johnson, St. Paul's Church Yard. <br>2"
bb499.1.comeng.07,bb499.2.comeng.06,"London, Published Dec.r 2.d 1793, by J. Johnson, St. Paul's Church Yard. <br>2"
bb499.1.comeng.07,bb499.1.comeng.05,"n. <br>London, Published Dec.r 2.d 1793, by J. Johnson, St. Paul's Church Yard"
lt22june1804.1.ltr.01,lt7aug1804.1.ltr.01,re<br>Felpham near<br>Chichester<br>Sussex
lt22june1804.1.ltr.01,lt27april1804.1.ltr.01,re<br>Felpham near Chichester<br>Sussex
lt22june1804.1.ltr.01,lt4dec1804.1.ltr.01,re<br>Felpham near Chichester<br>Sussex
lt22june1804.1.ltr.01,lt7april1804.1.ltr.01,re<br>Felpham near Chichester<br>Sussex
lt22june1804.1.ltr.01,lt27jan1804.1.ltr.01,re<br>Felpham near<br>Chichester<br>Sussex
lt22june1804.1.ltr.01,lt12march1804.1.ltr.01,re<br>Felpham near<br>Chichester<br>Sussex
lt22june1804.1.ltr.01,lt22march1805.1.ltr.01,re<br>Felpham near Chichester<br>Sussex
bb515.2.comb.05,bb515.2.comb.23,"by R. Edwards, 142 New Bond Street"
bb515.2.comb.05,bb515.1.comb.10,"Pubd. June, 27, 1796, by R. Edwards, 142 New Bond Street"
bb515.2.comb.05,bb515.1.comb.04,"sc<br>WB<br>Pubd. June, 27, 1796, by R. Edwards"
bb515.2.comb.05,bb515.2.comb.22,by R. Edwards. 142 New Bond Street
bb515.2.comb.05,bb515.2.comb.12,"sc<br>WB<br>Pubd. June, 27, 1796, by R. Edwards"
bb515.2.comb.05,bb515.2.comb.04,"sc<br>WB<br>Pubd. June, 27, 1796, by R. Edwards"
bb515.2.comb.05,bb515.2.comb.10,"Pubd. June, 27, 1796, by R. Edwards"
bb515.2.comb.05,bb515.2.comb.25,"by R. Edwards, 142 New Bond St"
bb515.2.comb.05,bb515.1.comb.22,by R. Edwards. 142 New Bond Street
bb515.2.comb.05,bb515.1.comb.12,"sc<br>WB<br>Pubd. June, 27, 1796, by R. Edwards"
bb515.2.comb.05,bb515.1.comb.25,"by R. Edwards, 142 New Bond St"
bb515.2.comb.05,bb515.1.comb.23,"by R. Edwards, 142 New Bond Street"
bb456.1.comeng.08,bb456.1.comeng.04,"Elton's Hesiod.<br>Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.08,bb456.1.comeng.01,"s_Elton's Hesiod.<br>Published by Longman, Hurst, Rees, Orme & Brown. London"
bb456.1.comeng.08,bb456.1.comeng.05,"Elton's Hesiod.<br>Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.08,bb456.1.comeng.27,"Elton's Hesiod.<br>Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.08,bb456.1.comeng.11,"Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.08,bb456.1.comeng.03,"Works and Days_Elton's Hesiod.<br>Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.08,bb456.1.comeng.25,"Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.08,bb456.1.comeng.12,"s_Elton's Hesiod.<br>Published by Longman, Hurst, Rees, Orme"
bb456.1.comeng.08,bb456.1.comeng.26,"Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.08,bb456.1.comeng.09,"Elton's Hesiod.<br>Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.08,bb456.1.comeng.20,"Days_Elton's Hesiod.<br>Published by Longman, Hurst, Rees, Orme & Brown, London"
bb456.1.comeng.08,bb456.1.comeng.23,"Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.08,bb456.1.comeng.06,"Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
bb456.1.comeng.08,bb456.1.comeng.07,"Published by Longman, Hurst, Rees, Orme & Brown, London, November 1, 1816"
milton.c.illbk.27,jerusalem.e.illbk.73,The Sons of Los clothe them & feed
bb465.2.comb.02,bb465.2.comb.03,"No, 6 Bridge Street Black Friers"
bb126.1.ms.13,jerusalem.e.illbk.52,For a Tear is an Intellectual thing
bb126.1.ms.13,jerusalem.e.illbk.52,And a Sigh is the Sword of an Angel King<br>And the bitter groan of
bb126.1.ms.13,jerusalem.e.illbk.52,Martyrs woe<br>Is an Arrow from the Almighties Bow
bb499.1.comeng.02,bb499.2.comeng.09,"by J. Johnson, St. Pauls Church Yard"
bb499.1.comeng.02,bb499.2.comeng.16,"London, Published Dec.r 1.st 1792, by J. Johnson, St. Pauls Church Yard"
bb499.1.comeng.02,bb499.2.comeng.04,"by J. Johnson, St. Pauls Church Yard. <br>1"
bb499.1.comeng.02,bb499.2.comeng.13,"st 1792, by J. Johnson, St. Pauls Church Yard"
bb499.1.comeng.02,bb499.1.comeng.13,"st 1792, by J. Johnson, St. Pauls Church Yard"
bb499.1.comeng.02,bb499.2.comeng.03,"by J. Johnson, St. Pauls Church Yard. <br>1"
bb499.1.comeng.02,bb499.1.comeng.04,"by J. Johnson, St. Pauls Church Yard. <br>1"
bb499.1.comeng.02,bb499.1.comeng.09,"by J. Johnson, St. Pauls Church Yard"
bb499.1.comeng.02,bb499.1.comeng.03,"by J. Johnson, St. Pauls Church Yard. <br>1"
bb499.1.comeng.02,bb499.1.comeng.16,"London, Published Dec.r 1.st 1792, by J. Johnson, St. Pauls Church Yard"
bb499.2.comeng.12,bb499.2.comeng.10,"by J. Johnson, St. Paul's Church Yard"
bb499.2.comeng.12,bb499.1.comeng.15,"by J. Johnson, St. Paul's Church Yard"
bb499.2.comeng.12,bb499.2.comeng.08,"by J. Johnson, St. Paul's Church Yard"
bb499.2.comeng.12,bb499.2.comeng.15,"by J. Johnson, St. Paul's Church Yard"
bb499.2.comeng.12,bb499.1.comeng.14,"by J. Johnson, St. Paul's Church Yard"
bb499.2.comeng.12,bb499.1.comeng.10,"by J. Johnson, St. Paul's Church Yard"
bb499.2.comeng.12,bb499.2.comeng.07,"by J. Johnson, St. Paul's Church Yard"
bb499.2.comeng.12,bb499.2.comeng.06,"by J. Johnson, St. Paul's Church Yard"
bb499.2.comeng.12,bb499.1.comeng.05,"by J. Johnson, St. Paul's Church Yard"
milton.a.illbk.37,milton.c.illbk.25,"Paul, Constantine, Charlemaine"
milton.a.illbk.37,jerusalem.e.illbk.75,"And these the names of the Twenty-seven Heavens & their Churches<br>Adam, Seth, Enos, Cainan, Mahalaleel, Jared, Enoch.<br>Methuselah, Lamech"
milton.a.illbk.37,jerusalem.e.illbk.75,"Hermaphroditic<br>Noah, Shem, Arphaxad, Cainan the Second, Salah. Heber,<br>Peleg, Reu. Serug, Nahor, Terah"
milton.a.illbk.37,jerusalem.e.illbk.75,"A Male within a Female hid as in an Ark & Curtains.<br>Abraham. Moses, Solomon, Paul, Constantine, Charlemaine"
milton.a.illbk.37,jerusalem.e.illbk.75,Luther. these Seven are the Male Females
milton.a.illbk.37,jerusalem.e.illbk.89,"Religion hid in War, a Dragon red & hidden Harlot"
milton.a.illbk.37,milton.b.illbk.23,"Paul, Constantine, Charlemaine"
milton.a.illbk.37,jerusalem.e.illbk.18,Within<br>Beyond the Outline of Identity
milton.a.illbk.37,milton.a.illbk.23,"Paul, Constantine, Charlemaine"
milton.a.illbk.37,jerusalem.e.illbk.47,d<br>The Wicker Man of Scandinavia in wh
milton.a.illbk.37,milton.d.illbk.26,"Paul, Constantine, Charlemaine"
america.e.illbk.09,america.i.illbk.09,"In thunders ends the voice. Then Albions Angel wrathful burnt<br>Beside the Stone of Night; and like the Eternal Lions howl<br>In famine & war. reply'd. Art thou not Orc, who serpent-form'd<br>Stands at the gate of Enitharmon to devour her children;<br>Blasphemous Demon, Antichrist, hater of Dignities; <br>Lover of wild rebellion. and transgresser of Gods Law;<br>Why dost thou come to Angels eyes in this terrific form"
urizen.g.illbk.16,urizen.f.illbk.16,The globe of life blood trembl
urizen.g.illbk.16,urizen.b.illbk.18,The globe of life blood trembl
urizen.g.illbk.16,urizen.a.illbk.17,The globe of life blood trembl
urizen.g.illbk.16,urizen.c.illbk.15,The globe of life blood trembl
urizen.g.illbk.16,urizen.d.illbk.16,The globe of life blood trembl
urizen.g.illbk.16,urizen.g.illbk.18,The globe of life blood trembl
america.b.illbk.05,s-los.d.illbk.04,The Guardian Prince of Albion burns in his nightly tent
america.b.illbk.05,s-los.a.illbk.04,The Guardian Prince of Albion burns in his nightly tent
america.b.illbk.05,s-los.b.illbk.04,The Guardian Prince of Albion burns in his nightly tent
america.b.illbk.05,s-los.e.illbk.05,The Guardian Prince of Albion burns in his nightly tent
america.b.illbk.05,s-los.c.illbk.05,The Guardian Prince of Albion burns in his nightly tent
america.b.illbk.05,america.i.illbk.05,"A<br>PROPHECY<br>The Guardian Prince of Albion burns in his nightly tent,<br>Sullen fires across the Atlantic glow to America's shore:<br>Piercing the souls of warlike men, who rise in silent night,<br>Washington, Franklin, Paine & Warren, Gates, Hancock & Green;<br>Meet on the coast glowing with blood from Albions fiery Prince.<br>Washington spoke; Friends of America look over the Atlantic sea;<br>A bended bow is lifted in heaven, & a heavy iron chain<br>Descends link by link from Albions cliffs across the sea to bind<br>Brothers & sons of America, till our faces pale and yellow;<br>Heads deprest, voices weak, eyes downcast, hands work-bruis'd,<br>Feet bleeding on the sultry sands, and the furrows of the whip<br>Descend to generations that in future times forget.------<br>sea,<br>The strong voice ceas'd; for a terrible blast swept over the heaving <br>The eastern cloud rent; on his cliffs stood Albions wrathful Prince<br>A dragon form clashing his scales at midnight he arose,<br>And flam'd red meteors round the land of Albion beneath<br>His voice, his locks, his awful shoulders, and his glowing eyes"
mhh.i.illbk.09,mhh.g.illbk.16,the weak in courage is strong in cunning
mhh.i.illbk.09,mhh.i.illbk.16,the weak in courage is strong in cunning
mhh.i.illbk.09,mhh.e.illbk.16,the weak in courage is strong in cunning
bb515.2.comb.20,bb515.2.comb.01,"27th. 1796, by R. Edwards, No. 142"
bb515.2.comb.20,bb515.2.comb.18,"WB<br>Pubd. June, 27th. 1796, by R. Edwards, No. 142"
bb515.2.comb.20,bb515.2.comb.03,"Pubd. June. 27th. 1796, by R. Edwards, No. 142"
bb515.2.comb.20,bb515.2.comb.17,"1796, by R. Edwards, No. 142, New Bond Street"
bb515.2.comb.20,bb515.1.comb.03,"Pubd. June. 27th. 1796, by R. Edwards, No. 142"
bb515.2.comb.20,bb515.1.comb.09,"1796, by R. Edwards, No. 142, New Bond Street"
bb515.2.comb.20,bb515.1.comb.18,"WB<br>Pubd. June, 27th. 1796, by R. Edwards, No. 142"
bb515.2.comb.20,bb515.2.comb.09,"1796, by R. Edwards, No. 142, New Bond Street"
bb515.2.comb.20,bb515.1.comb.17,"1796, by R. Edwards, No. 142, New Bond Street"
bb421.1.spb.13,bb421.1.spb.06,"t & sculp<br>London, Published as the Act directs March 8: 1825"
bb421.1.spb.13,bb421.1.spb.06,by Willm Blake No3 Fountain Court Strand
bb421.1.spb.13,bb421.1.spb.18,"sculp<br>London, Published as the Act directs March 8: 1825 by Will"
bb421.1.spb.13,bb421.1.spb.18,m Blake No3 Fountain Court Strand<br>Proof
bb421.1.spb.13,bb421.1.spb.08,m Blake No3 Fountain Court Strand<br>Proof
bb421.1.spb.13,bb421.1.spb.09,London. Published as the Act directs March 8: 1825 by
bb421.1.spb.13,bb421.1.spb.20,Published as the Act directs March 8: 1825 by Will
bb421.1.spb.13,bb421.1.spb.20,Blake No3 Fountain Court Strand<br>Proof
bb421.1.spb.13,bb421.1.spb.21,sculp<br>London. Published as the Act directs March 8: 1825
bb421.1.spb.13,bb421.1.spb.14,Published as the Act directs March 8: 1825 by Willm
bb421.1.spb.13,bb421.1.spb.03,London. Published as the Act directs
bb421.1.spb.13,bb421.1.spb.07,"London, Published as the Act directs March 8: 1825"
bb421.1.spb.13,bb421.1.spb.07,by Willm Blake No3 Fountain Court Strand<br>Proof
bb421.1.spb.13,bb421.1.spb.10,d as the Act directs March 8: 1825 by Willm Blake No
bb421.1.spb.13,bb421.1.spb.12,WBlake invenit & sculp<br>London. Published as the Act directs March 8: 1825
bb421.1.spb.13,bb421.1.spb.23,Published as the Act directs March 8: 1825 by Will
bb421.1.spb.13,bb421.1.spb.15,Published as the Act directs March 8: 1825 by
bb421.1.spb.13,bb421.1.spb.15,m Blake No3 Fountain Court Strand<br>Proof
bb421.1.spb.13,bb421.1.spb.19,Published as the Act directs March 8: 1825 by Will
bb421.1.spb.13,bb421.1.spb.19,m Blake No3 Fountain Court Strand<br>Proof
bb421.1.spb.13,bb421.1.spb.11,"WBlake invenit & sculp<br>London, Published as the Act directs March 8: 1825 by Will"
bb421.1.spb.13,bb421.1.spb.17,Published as the Act directs March 8: 1825 by Willm Blake N
bb421.1.spb.13,bb421.1.spb.22,London. Published as the Act directs March 8: 1825 by Will
bb421.1.spb.13,bb421.1.spb.22,m Blake No3 Fountain Court Strand<br>Proof
bb421.1.spb.13,bb421.1.spb.05,"sculp<br>London, Published as the Act directs March 8: 1825 by Willm Blake No3 Fountain Court Strand<br>Proof"
bb421.1.spb.13,bb421.1.spb.16,London. Published as the Act directs March 8: 1825 by Willm Blake N
jerusalem.e.illbk.38,jerusalem.e.illbk.19,"for Albions sake, and for<br>Jerusalem"
songsie.z.illbk.52,bb126.1.ms.21,Then what have I to do with thee
songsie.z.illbk.52,bb126.1.ms.21,Then what have I to do with thee
lt2july1800.1.ltr.01,lt1sept1800.1.ltr.01,Mr Cumberland<br>Bishopsgate<br>Windsor Great Park
jerusalem.e.illbk.74,jerusalem.e.illbk.70,"to destroy Imagination, the Divine"
jerusalem.e.illbk.74,jerusalem.e.illbk.71,Rintrah and Palamabron and Theotormon and Bromion
jerusalem.e.illbk.74,jerusalem.e.illbk.05,the sons & daughters of Albion
jerusalem.e.illbk.74,jerusalem.e.illbk.96,The Sons & Daughters of Albion
jerusalem.e.illbk.74,jerusalem.e.illbk.96,Urizen & Luvah & Tharmas & Urthona
jerusalem.e.illbk.74,jerusalem.e.illbk.63,s are Urizen & Luvah & Tharmas & Urthona
america.i.illbk.03,america.f.illbk.03,"Preludium<br>The shadowy daughter of Urthona stood before red Orc,<br>When fourteen suns had faintly journey'd o'er his dark abode;<br>His food she brought in iron baskets, his drink in cups of iron;<br>Crown'd with a helmet & dark hair the nameless female stood;<br>A quiver with its burning stores, a bow like that of night,<br>When pestilence is shot from heaven; no other arms she need:<br>Invulnerable tho' naked, save where clouds roll round her loins,<br>Their awful folds in the dark air; silent she stood as night;<br>For never from her iron tongue could voice or sound arise;<br>But dumb till that dread day when Orc assay'd his fierce embrace"
america.i.illbk.03,america.f.illbk.03,"Dark virgin; said the hairy youth. thy father stern abhorr'd;<br>Rivets my tenfold chains while still on high my spirit soars;<br>Sometimes an eagle screaming in the sky. sometimes a lion,<br>Stalking upon the mountains, & sometimes a whale I lash<br>The raging fathomless abyss, anon a serpent folding<br>Around the pillars of Urthona, and round thy dark limbs,<br>On the Canadian wilds I fold, feeble my spirit folds.<br>For chaind beneath I rend these caverns"
america.i.illbk.03,america.f.illbk.03,"when thou bringest food<br>I howl my joy: and my red eyes seek to behold thy face<br>In vain! these clouds roll to & fro, & hide thee from my sight"
america.i.illbk.03,america.e.illbk.03,"Preludium<br>The shadowy daughter of Urthona stood before red Orc,<br>When fourteen suns had faintly journey'd o'er his dark abode;<br>His food she brought in iron baskets, his drink in cups of iron;<br>Crown'd with a helmet & dark hair the nameless female stood;<br>A quiver with its burning stores, a bow like that of night,<br>When pestilence is shot from heaven; no other arms she need:<br>Invulnerable tho' naked, save where clouds roll round her loins,<br>Their awful folds in the dark air; silent she stood as night;<br>For never from her iron tongue could voice or sound arise;<br>But dumb till that dread day when Orc assay'd his fierce embrace.<br>Dark virgin; said the hairy youth. thy father stern abhorr'd;<br>Rivets my tenfold chains while still on high my spirit soars;<br>Sometimes an eagle screaming in the sky, sometimes a lion,<br>Stalking upon the mountains, & sometimes a whale I lash<br>The raging fathomless abyss, anon a serpent folding<br>Around the pillars of Urthona, and round thy dark limbs,<br>On the Canadian wilds I fold, feeble my spirit folds.<br>For chaind beneath I rend these caverns; when thou bringest food<br>I howl my joy: and my red eyes seek to behold thy face<br>In vain! these clouds roll to & fro, & hide thee from my sight"
america.i.illbk.03,america.a.illbk.03,"The shadowy daughter of Urthona stood before red Orc,<br>When fourteen suns had faintly journey'd o'er his dark abode;<br>His food she brought in iron baskets, his drink in cups of iron;<br>Crown'd with a helmet & dark hair the nameless female stood;<br>A quiver with its burning stores, a bow like that of night,<br>When pestilence is shot from heaven; no other arms she need:<br>Invulnerable tho' naked, save where clouds roll round her loins,<br>Their awful folds in the dark air; silent she stood as night;<br>For never from her iron tongue could voice or sound arise;<br>But dumb till that dread day when Orc assay'd his fierce embra"
america.i.illbk.03,america.a.illbk.03,"Dark virgin; said the hairy youth. thy father stern abhorr'd;<br>Rivets my tenfold chains while still on high my spirit soars;<br>Sometimes an eagle screaming in the sky, sometimes a lion,<br>Stalking upon the mountains, & sometimes a whale I lash<br>The raging fathomless abyss, anon a serpent folding<br>Around the pillars of Urthona, and round thy dark limbs,<br>On the Canadian wilds I fold, feeble my spirit folds.<br>For chaind beneath I rend these caverns; when thou bringest food<br>I howl my joy: and my red eyes seek to behold thy face<br>In vain! these clouds roll to & fro, & hide thee from my sight"
america.i.illbk.03,america.o.illbk.03,"The shadowy daughter of Urthona stood before red Orc,<br>When fourteen suns had faintly journey'd o'er his dark abode;<br>His food she brought in iron baskets, his drink in cups of iron;<br>Crown'd with a helmet & dark hair the nameless female stood;<br>A quiver with its burning stores, a bow like that of night.<br>When pestilence is shot from heaven; no other arms she need:<br>Invulnerable tho' naked, save where clouds roll round her loins,<br>Their awful folds in the dark air; silent she stood as night;<br>For never from her iron tongue could voice or sound arise;<br>But dumb till that dread day when Orc assay'd his fierce embrace.<br>Dark virgin; said the hairy youth. thy father stern abhorr'd;<br>Rivets my tenfold chains while still on high my spirit soars;<br>Sometimes an eagle screaming in the sky. sometimes a lion.<br>Stalking upon the mountains, & sometimes a whale I lash<br>The raging fathomless abyss, anon a serpent folding<br>Around the pillars of Urthona, and round thy dark limbs,<br>On the Canadian wilds I fold, feeble my spirit folds.<br>For chaind beneath I rend these caverns; when thou bringest food<br>I howl my joy: and my red eyes seek to behold thy face<br>In vain! these clouds roll to & fro, & hide thee from my sight"
america.i.illbk.03,america.m.illbk.03,"The shadowy daughter of Urthona stood before red Orc,<br>When fourteen suns had faintly journey'd o'er his dark abode;<br>His food she brought in iron baskets, his drink in cups of iron;<br>Crown'd with a helmet & dark hair the nameless female stood;<br>A quiver with its burning stores, a bow like that of night,<br>When pestilence is shot from heaven; no other arms she need:<br>Invulnerable tho' naked, save where clouds roll round her loins,<br>Their awful folds in the dark air; silent she stood as night;<br>For never from her iron tongue could voice or sound arise;<br>But dumb till that dread day when Orc assay'd his fierce embrace.<br>Dark virgin; said the hairy youth. thy father stern abhorr'd;<br>Rivets my tenfold chains while still on high my spirit soars;<br>Sometimes an eagle screaming in the sky, sometimes a lion,<br>Stalking upon the mountains, & sometimes a whale I lash<br>The raging fathomless abyss, anon a serpent folding<br>Around the pillars of Urthona, and round thy dark limbs,<br>On the Canadian wilds I fold, feeble my spirit folds.<br>For chaind beneath I rend these caverns; when thou bringest food<br>I howl my joy: and my red eyes seek to behold thy face<br>In vain! these clouds roll to & fro, & hide thee from my sight"
america.i.illbk.03,america.b.illbk.03,"The shadowy daughter of Urthona stood before red Orc,<br>When fourteen suns had faintly journey'd o'er his dark abode;<br>His food she brought in iron baskets, his drink in cups of iron;<br>Crown'd with a helmet & dark hair the nameless female stood;<br>A quiver with its burning stores, a bow like that of night,<br>When pestilence is shot from heaven; no other arms she need:<br>Invulnerable tho' naked, save where clouds roll round her loins,<br>Their awful folds in the dark air; silent she stood as night;<br>For never from her iron tongue could voice or sound arise;<br>But dumb till that dread day when Orc assay'd his fierce embrace.<br>Dark virgin; said the hairy youth. thy father stern abhorr'd;<br>Rivets my tenfold chains while still on high my spirit soars;<br>Sometimes an eagle screaming in the sky, sometimes a lion,<br>Stalking upon the mountains, & sometimes a whale I lash<br>The raging fathomless abyss, anon a serpent folding<br>Around the pillars of Urthona, and round thy dark limbs,<br>On the Canadian wilds I fold, feeble my spirit folds.<br>For chaind beneath I rend these caverns; when thou bringest food<br>I howl my joy: and my red eyes seek to behold thy face<br>In vain! these clouds roll to & fro, & hide thee from my sight"
milton.d.illbk.46,jerusalem.e.illbk.89,s of Canaan & Five Baalim of Philistea
milton.d.illbk.02,milton.c.illbk.43,The Eternal Great Humanity Divine
milton.d.illbk.02,milton.d.illbk.09,"Mark well my words, they are of your eternal salvation"
milton.d.illbk.02,milton.d.illbk.44,The Eternal Great Humanity Divine
milton.d.illbk.02,milton.c.illbk.08,"Mark well my words, they are of your eternal salvation"
milton.d.illbk.02,milton.d.illbk.04,"Mark well my words, they are of your eternal Salvation"
milton.d.illbk.02,milton.b.illbk.40,The Eternal Great Humanity Divine
milton.d.illbk.02,milton.c.illbk.03,Mark well my words. they are of your eternal salvation
milton.d.illbk.02,milton.b.illbk.07,"Mark well my words, they are of your eternal salvation"
milton.d.illbk.02,milton.c.illbk.04,"Mark well my words, they are of your eternal Salvation"
milton.d.illbk.02,milton.a.illbk.40,The Eternal Great Humanity Divine
milton.d.illbk.02,milton.a.illbk.07,"Mark well my words, they are of your eternal salvation"
bb515.2.comb.19,bb515.2.comb.06,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.19,bb515.2.comb.01,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.19,bb515.2.comb.18,"27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.19,bb515.1.comb.02,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.19,bb515.2.comb.07,"WB<br>Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.19,bb515.1.comb.18,"27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.19,bb515.1.comb.08,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.19,bb515.1.comb.06,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.19,bb515.2.comb.02,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.19,bb515.1.comb.11,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.19,bb515.2.comb.11,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.19,bb515.1.comb.07,"WB<br>Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.19,bb515.1.comb.01,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
bb515.2.comb.19,bb515.2.comb.08,"Pubd. June 27th. 1796, by R. Edwards, No. 142 New Bond Street"
lt22march1805.1.ltr.01,lt14jan1804.1.ltr.01,To<br>William Hayley Esqre<br>Felpham
lt22march1805.1.ltr.01,lt7aug1804.1.ltr.01,To<br>William Hayley Esqre<br>Felpham near<br>Chichester<br>Sussex
lt22march1805.1.ltr.01,lt27april1804.1.ltr.01,To<br>William Hayley Esqre<br>Felpham near Chichester<br>Sussex
lt22march1805.1.ltr.01,lt4dec1804.1.ltr.01,To<br>William Hayley Esqre<br>Felpham near Chichester<br>Sussex
lt22march1805.1.ltr.01,lt7april1804.1.ltr.01,To<br>William Hayley Esqre<br>Felpham near Chichester<br>Sussex
lt22march1805.1.ltr.01,lt27jan1804.1.ltr.01,To<br>William Hayley Esqre<br>Felpham near<br>Chichester<br>Sussex
lt22march1805.1.ltr.01,lt12march1804.1.ltr.01,To<br>William Hayley Esqre<br>Felpham near<br>Chichester<br>Sussex
lt22march1805.1.ltr.01,lt22june1804.1.ltr.01,re<br>Felpham near<br>Chichester<br>Sussex
jerusalem.e.illbk.63,jerusalem.e.illbk.36,visions of the dreams of Beulah
jerusalem.e.illbk.63,jerusalem.e.illbk.96,Urizen & Luvah & Tharmas & Urthona
jerusalem.e.illbk.63,jerusalem.e.illbk.74,s are Urizen & Luvah & Tharmas & Urthona
milton.b.illbk.42,jerusalem.e.illbk.89,s of Canaan & Five Baalim of Philistea
mhh.e.illbk.27,vda.j.illbk.11,for every thing that lives is holy
milton.b.illbk.43,jerusalem.e.illbk.91,severe contentions of friendship
milton.a.illbk.34,milton.c.illbk.43,in Chasms of the Mundane Shell
milton.a.illbk.34,jerusalem.e.illbk.59,But when Luvah assumed the World of Urizen
milton.a.illbk.34,milton.d.illbk.44,in Chasms of the Mundane Shell
milton.a.illbk.34,milton.b.illbk.40,in Chasms of the Mundane Shell
milton.a.illbk.34,milton.a.illbk.40,in Chasms of the Mundane Shell
jerusalem.e.illbk.60,jerusalem.e.illbk.85,lovely Shadow of Sleeping Albion
jerusalem.e.illbk.60,jerusalem.e.illbk.85,n<br>Why wilt thou rend thyself apart
jerusalem.e.illbk.60,jerusalem.e.illbk.54,Which overspread all the Earth
